
   Begin Kepler Problem

Problem Arguments:
  stepper:              1
  step mode:            1
  use compensated sums: 0
  dt:                   0.01
  Tf:                   100
  nout:                 1000

t = 0.0000, H(p,q) = -0.5000000000000000, L(p,q) = 0.8000000000000000
t = 27.6000, H(p,q)-H0 = -0.0034903191844959, L(p,q)-L0 = -0.0006651664161734
t = 27.7000, H(p,q)-H0 = -0.0034903202717431, L(p,q)-L0 = -0.0006651665435291
t = 27.8000, H(p,q)-H0 = -0.0034903210970733, L(p,q)-L0 = -0.0006651666596035
t = 27.9000, H(p,q)-H0 = -0.0034903217083071, L(p,q)-L0 = -0.0006651667673970
t = 28.0000, H(p,q)-H0 = -0.0034903221383109, L(p,q)-L0 = -0.0006651668693980
t = 28.1000, H(p,q)-H0 = -0.0034903224080635, L(p,q)-L0 = -0.0006651669677552
t = 28.2000, H(p,q)-H0 = -0.0034903225285250, L(p,q)-L0 = -0.0006651670644148
t = 28.3000, H(p,q)-H0 = -0.0034903225015527, L(p,q)-L0 = -0.0006651671612359
t = 28.4000, H(p,q)-H0 = -0.0034903223199827, L(p,q)-L0 = -0.0006651672600979
t = 28.5000, H(p,q)-H0 = -0.0034903219668829, L(p,q)-L0 = -0.0006651673630116
t = 28.6000, H(p,q)-H0 = -0.0034903214138777, L(p,q)-L0 = -0.0006651674722431
t = 28.7000, H(p,q)-H0 = -0.0034903206183087, L(p,q)-L0 = -0.0006651675904671
t = 28.8000, H(p,q)-H0 = -0.0034903195188336, L(p,q)-L0 = -0.0006651677209669
t = 28.9000, H(p,q)-H0 = -0.0034903180288115, L(p,q)-L0 = -0.0006651678679087
t = 29.0000, H(p,q)-H0 = -0.0034903160264397, L(p,q)-L0 = -0.0006651680367299
t = 29.1000, H(p,q)-H0 = -0.0034903133400144, L(p,q)-L0 = -0.0006651682347079
t = 29.2000, H(p,q)-H0 = -0.0034903097257010, L(p,q)-L0 = -0.0006651684718093
t = 29.3000, H(p,q)-H0 = -0.0034903048336041, L(p,q)-L0 = -0.0006651687619943
t = 29.4000, H(p,q)-H0 = -0.0034902981552060, L(p,q)-L0 = -0.0006651691252606
t = 29.5000, H(p,q)-H0 = -0.0034902889406130, L(p,q)-L0 = -0.0006651695909365
t = 29.6000, H(p,q)-H0 = -0.0034902760659488, L(p,q)-L0 = -0.0006651702031204
t = 29.7000, H(p,q)-H0 = -0.0034902578168481, L(p,q)-L0 = -0.0006651710299391
t = 29.8000, H(p,q)-H0 = -0.0034902315280380, L(p,q)-L0 = -0.0006651721798137
t = 29.9000, H(p,q)-H0 = -0.0034901929714395, L(p,q)-L0 = -0.0006651738310672
t = 30.0000, H(p,q)-H0 = -0.0034901352974456, L(p,q)-L0 = -0.0006651762879805
t = 30.1000, H(p,q)-H0 = -0.0034900471726931, L(p,q)-L0 = -0.0006651800916873
t = 30.2000, H(p,q)-H0 = -0.0034899094703147, L(p,q)-L0 = -0.0006651862506569
t = 30.3000, H(p,q)-H0 = -0.0034896894078449, L(p,q)-L0 = -0.0006651967470516
t = 30.4000, H(p,q)-H0 = -0.0034893305378918, L(p,q)-L0 = -0.0006652157209478
t = 30.5000, H(p,q)-H0 = -0.0034887377690769, L(p,q)-L0 = -0.0006652524414416
t = 30.6000, H(p,q)-H0 = -0.0034877653246912, L(p,q)-L0 = -0.0006653293666734
t = 30.7000, H(p,q)-H0 = -0.0034862609301248, L(p,q)-L0 = -0.0006655059385221
t = 30.8000, H(p,q)-H0 = -0.0034843969369103, L(p,q)-L0 = -0.0006659550892802
t = 30.9000, H(p,q)-H0 = -0.0034839010341134, L(p,q)-L0 = -0.0006672270494776
t = 31.0000, H(p,q)-H0 = -0.0034891924866152, L(p,q)-L0 = -0.0006711689749941
t = 31.1000, H(p,q)-H0 = -0.0034946734077965, L(p,q)-L0 = -0.0006836272495381
t = 31.2000, H(p,q)-H0 = -0.0035236336543538, L(p,q)-L0 = -0.0007173963005592
t = 31.3000, H(p,q)-H0 = -0.0038642490594232, L(p,q)-L0 = -0.0007752182037646
t = 31.4000, H(p,q)-H0 = -0.0042118998503460, L(p,q)-L0 = -0.0008142676205763
t = 31.5000, H(p,q)-H0 = -0.0042204953302023, L(p,q)-L0 = -0.0008149708602982
t = 31.6000, H(p,q)-H0 = -0.0042235685676935, L(p,q)-L0 = -0.0008152678672543
t = 31.7000, H(p,q)-H0 = -0.0042391721128923, L(p,q)-L0 = -0.0008173215809774
t = 31.8000, H(p,q)-H0 = -0.0042455855932363, L(p,q)-L0 = -0.0008180156834426
t = 31.9000, H(p,q)-H0 = -0.0042485899377882, L(p,q)-L0 = -0.0008182780009178
t = 32.0000, H(p,q)-H0 = -0.0042501129375417, L(p,q)-L0 = -0.0008183885914257
t = 32.1000, H(p,q)-H0 = -0.0042509306029648, L(p,q)-L0 = -0.0008184399829928
t = 32.2000, H(p,q)-H0 = -0.0042513909630921, L(p,q)-L0 = -0.0008184659578230
t = 32.3000, H(p,q)-H0 = -0.0042516611271731, L(p,q)-L0 = -0.0008184800653182
t = 32.4000, H(p,q)-H0 = -0.0042518256076409, L(p,q)-L0 = -0.0008184882150274
t = 32.5000, H(p,q)-H0 = -0.0042519290750632, L(p,q)-L0 = -0.0008184931805912
t = 32.6000, H(p,q)-H0 = -0.0042519960876275, L(p,q)-L0 = -0.0008184963497181
t = 32.7000, H(p,q)-H0 = -0.0042520406344556, L(p,q)-L0 = -0.0008184984564961
t = 32.8000, H(p,q)-H0 = -0.0042520709449108, L(p,q)-L0 = -0.0008184999086722
t = 32.9000, H(p,q)-H0 = -0.0042520920036411, L(p,q)-L0 = -0.0008185009426691
t = 33.0000, H(p,q)-H0 = -0.0042521069111490, L(p,q)-L0 = -0.0008185017008866
t = 33.1000, H(p,q)-H0 = -0.0042521176430697, L(p,q)-L0 = -0.0008185022720542
t = 33.2000, H(p,q)-H0 = -0.0042521254861825, L(p,q)-L0 = -0.0008185027131675
t = 33.3000, H(p,q)-H0 = -0.0042521312954527, L(p,q)-L0 = -0.0008185030618642
t = 33.4000, H(p,q)-H0 = -0.0042521356492664, L(p,q)-L0 = -0.0008185033436325
t = 33.5000, H(p,q)-H0 = -0.0042521389452854, L(p,q)-L0 = -0.0008185035761433
t = 33.6000, H(p,q)-H0 = -0.0042521414608466, L(p,q)-L0 = -0.0008185037719213
t = 33.7000, H(p,q)-H0 = -0.0042521433917296, L(p,q)-L0 = -0.0008185039400369
t = 33.8000, H(p,q)-H0 = -0.0042521448774507, L(p,q)-L0 = -0.0008185040872023
t = 33.9000, H(p,q)-H0 = -0.0042521460180021, L(p,q)-L0 = -0.0008185042184971
t = 34.0000, H(p,q)-H0 = -0.0042521468850472, L(p,q)-L0 = -0.0008185043378623
t = 34.1000, H(p,q)-H0 = -0.0042521475294530, L(p,q)-L0 = -0.0008185044484437
t = 34.2000, H(p,q)-H0 = -0.0042521479863378, L(p,q)-L0 = -0.0008185045528371
t = 34.3000, H(p,q)-H0 = -0.0042521482783826, L(p,q)-L0 = -0.0008185046532719
t = 34.4000, H(p,q)-H0 = -0.0042521484178717, L(p,q)-L0 = -0.0008185047517550
t = 34.5000, H(p,q)-H0 = -0.0042521484077327, L(p,q)-L0 = -0.0008185048501910
t = 34.6000, H(p,q)-H0 = -0.0042521482417159, L(p,q)-L0 = -0.0008185049504934
t = 34.7000, H(p,q)-H0 = -0.0042521479037272, L(p,q)-L0 = -0.0008185050546974
t = 34.8000, H(p,q)-H0 = -0.0042521473662255, L(p,q)-L0 = -0.0008185051650842
t = 34.9000, H(p,q)-H0 = -0.0042521465874625, L(p,q)-L0 = -0.0008185052843360
t = 35.0000, H(p,q)-H0 = -0.0042521455071741, L(p,q)-L0 = -0.0008185054157341
t = 35.1000, H(p,q)-H0 = -0.0042521440400842, L(p,q)-L0 = -0.0008185055634314
t = 35.2000, H(p,q)-H0 = -0.0042521420662149, L(p,q)-L0 = -0.0008185057328369
t = 35.3000, H(p,q)-H0 = -0.0042521394163949, L(p,q)-L0 = -0.0008185059311780
t = 35.4000, H(p,q)-H0 = -0.0042521358504150, L(p,q)-L0 = -0.0008185061683392
t = 35.5000, H(p,q)-H0 = -0.0042521310236963, L(p,q)-L0 = -0.0008185064581467
t = 35.6000, H(p,q)-H0 = -0.0042521244356883, L(p,q)-L0 = -0.0008185068203828
t = 35.7000, H(p,q)-H0 = -0.0042521153486834, L(p,q)-L0 = -0.0008185072840223
t = 35.8000, H(p,q)-H0 = -0.0042521026578213, L(p,q)-L0 = -0.0008185078925762
t = 35.9000, H(p,q)-H0 = -0.0042520846790199, L(p,q)-L0 = -0.0008185087131721
t = 36.0000, H(p,q)-H0 = -0.0042520587962509, L(p,q)-L0 = -0.0008185098524811
t = 36.1000, H(p,q)-H0 = -0.0042520208632216, L(p,q)-L0 = -0.0008185114856636
t = 36.2000, H(p,q)-H0 = -0.0042519641690127, L(p,q)-L0 = -0.0008185139110645
t = 36.3000, H(p,q)-H0 = -0.0042518776199740, L(p,q)-L0 = -0.0008185176581977
t = 36.4000, H(p,q)-H0 = -0.0042517425095954, L(p,q)-L0 = -0.0008185237116487
t = 36.5000, H(p,q)-H0 = -0.0042515267951109, L(p,q)-L0 = -0.0008185340016967
t = 36.6000, H(p,q)-H0 = -0.0042511753015657, L(p,q)-L0 = -0.0008185525483562
t = 36.7000, H(p,q)-H0 = -0.0042505949309153, L(p,q)-L0 = -0.0008185883222189
t = 36.8000, H(p,q)-H0 = -0.0042496420434726, L(p,q)-L0 = -0.0008186629770863
t = 36.9000, H(p,q)-H0 = -0.0042481617817196, L(p,q)-L0 = -0.0008188335893515
t = 37.0000, H(p,q)-H0 = -0.0042462976208397, L(p,q)-L0 = -0.0008192654952978
t = 37.1000, H(p,q)-H0 = -0.0042456698559565, L(p,q)-L0 = -0.0008204827798054
t = 37.2000, H(p,q)-H0 = -0.0042506485311904, L(p,q)-L0 = -0.0008242425437404
t = 37.3000, H(p,q)-H0 = -0.0042565727808794, L(p,q)-L0 = -0.0008361389085031
t = 37.4000, H(p,q)-H0 = -0.0042805258754357, L(p,q)-L0 = -0.0008687451789684
t = 37.5000, H(p,q)-H0 = -0.0046052824962284, L(p,q)-L0 = -0.0009260380642024
t = 37.6000, H(p,q)-H0 = -0.0049837341938264, L(p,q)-L0 = -0.0009689774758115
t = 37.7000, H(p,q)-H0 = -0.0049861058668461, L(p,q)-L0 = -0.0009691323909832
t = 37.8000, H(p,q)-H0 = -0.0049992788599926, L(p,q)-L0 = -0.0009707016339562
t = 37.9000, H(p,q)-H0 = -0.0050155649298023, L(p,q)-L0 = -0.0009728595799862
t = 38.0000, H(p,q)-H0 = -0.0050222097343599, L(p,q)-L0 = -0.0009735860679964
t = 38.1000, H(p,q)-H0 = -0.0050253091228053, L(p,q)-L0 = -0.0009738594282986
t = 38.2000, H(p,q)-H0 = -0.0050268758669775, L(p,q)-L0 = -0.0009739742094643
t = 38.3000, H(p,q)-H0 = -0.0050277151648982, L(p,q)-L0 = -0.0009740273613330
t = 38.4000, H(p,q)-H0 = -0.0050281868194839, L(p,q)-L0 = -0.0009740541457517
t = 38.5000, H(p,q)-H0 = -0.0050284631568361, L(p,q)-L0 = -0.0009740686563200
t = 38.6000, H(p,q)-H0 = -0.0050286311504677, L(p,q)-L0 = -0.0009740770210646
t = 38.7000, H(p,q)-H0 = -0.0050287366906917, L(p,q)-L0 = -0.0009740821084884
t = 38.8000, H(p,q)-H0 = -0.0050288049665206, L(p,q)-L0 = -0.0009740853504421
t = 38.9000, H(p,q)-H0 = -0.0050288503060190, L(p,q)-L0 = -0.0009740875028450
t = 39.0000, H(p,q)-H0 = -0.0050288811270882, L(p,q)-L0 = -0.0009740889848376
t = 39.1000, H(p,q)-H0 = -0.0050289025226183, L(p,q)-L0 = -0.0009740900390791
t = 39.2000, H(p,q)-H0 = -0.0050289176570719, L(p,q)-L0 = -0.0009740908115313
t = 39.3000, H(p,q)-H0 = -0.0050289285448868, L(p,q)-L0 = -0.0009740913930358
t = 39.4000, H(p,q)-H0 = -0.0050289364969542, L(p,q)-L0 = -0.0009740918418861
t = 39.5000, H(p,q)-H0 = -0.0050289423835528, L(p,q)-L0 = -0.0009740921965404
t = 39.6000, H(p,q)-H0 = -0.0050289467929883, L(p,q)-L0 = -0.0009740924830222
t = 39.7000, H(p,q)-H0 = -0.0050289501294627, L(p,q)-L0 = -0.0009740927193606
t = 39.8000, H(p,q)-H0 = -0.0050289526746908, L(p,q)-L0 = -0.0009740929183270
t = 39.9000, H(p,q)-H0 = -0.0050289546274184, L(p,q)-L0 = -0.0009740930891646
t = 40.0000, H(p,q)-H0 = -0.0050289561291880, L(p,q)-L0 = -0.0009740932387113
t = 40.1000, H(p,q)-H0 = -0.0050289572813773, L(p,q)-L0 = -0.0009740933721403
t = 40.2000, H(p,q)-H0 = -0.0050289581565872, L(p,q)-L0 = -0.0009740934934646
t = 40.3000, H(p,q)-H0 = -0.0050289588062963, L(p,q)-L0 = -0.0009740936058875
t = 40.4000, H(p,q)-H0 = -0.0050289592659851, L(p,q)-L0 = -0.0009740937120533
t = 40.5000, H(p,q)-H0 = -0.0050289595584951, L(p,q)-L0 = -0.0009740938142346
t = 40.6000, H(p,q)-H0 = -0.0050289596960870, L(p,q)-L0 = -0.0009740939144793
t = 40.7000, H(p,q)-H0 = -0.0050289596814824, L(p,q)-L0 = -0.0009740940147337
t = 40.8000, H(p,q)-H0 = -0.0050289595080223, L(p,q)-L0 = -0.0009740941169565
t = 40.9000, H(p,q)-H0 = -0.0050289591589571, L(p,q)-L0 = -0.0009740942232347
t = 41.0000, H(p,q)-H0 = -0.0050289586057721, L(p,q)-L0 = -0.0009740943359134
t = 41.1000, H(p,q)-H0 = -0.0050289578053148, L(p,q)-L0 = -0.0009740944577541
t = 41.2000, H(p,q)-H0 = -0.0050289566953134, L(p,q)-L0 = -0.0009740945921420
t = 41.3000, H(p,q)-H0 = -0.0050289551876253, L(p,q)-L0 = -0.0009740947433694
t = 41.4000, H(p,q)-H0 = -0.0050289531581493, L(p,q)-L0 = -0.0009740949170368
t = 41.5000, H(p,q)-H0 = -0.0050289504317323, L(p,q)-L0 = -0.0009740951206405
t = 41.6000, H(p,q)-H0 = -0.0050289467593814, L(p,q)-L0 = -0.0009740953644510
t = 41.7000, H(p,q)-H0 = -0.0050289417834415, L(p,q)-L0 = -0.0009740956628630
t = 41.8000, H(p,q)-H0 = -0.0050289349836028, L(p,q)-L0 = -0.0009740960365126
t = 41.9000, H(p,q)-H0 = -0.0050289255918023, L(p,q)-L0 = -0.0009740965156926
t = 42.0000, H(p,q)-H0 = -0.0050289124557135, L(p,q)-L0 = -0.0009740971460033
t = 42.1000, H(p,q)-H0 = -0.0050288938156277, L(p,q)-L0 = -0.0009740979979824
t = 42.2000, H(p,q)-H0 = -0.0050288669326233, L(p,q)-L0 = -0.0009740991840553
t = 42.3000, H(p,q)-H0 = -0.0050288274566321, L(p,q)-L0 = -0.0009741008894487
t = 42.4000, H(p,q)-H0 = -0.0050287683320491, L(p,q)-L0 = -0.0009741034308430
t = 42.5000, H(p,q)-H0 = -0.0050286778715601, L(p,q)-L0 = -0.0009741073727012
t = 42.6000, H(p,q)-H0 = -0.0050285363327320, L(p,q)-L0 = -0.0009741137697146
t = 42.7000, H(p,q)-H0 = -0.0050283098629591, L(p,q)-L0 = -0.0009741247011466
t = 42.8000, H(p,q)-H0 = -0.0050279402100668, L(p,q)-L0 = -0.0009741445249911
t = 42.9000, H(p,q)-H0 = -0.0050273295676402, L(p,q)-L0 = -0.0009741830372008
t = 43.0000, H(p,q)-H0 = -0.0050263296719493, L(p,q)-L0 = -0.0009742640797716
t = 43.1000, H(p,q)-H0 = -0.0050247938430936, L(p,q)-L0 = -0.0009744510695272
t = 43.2000, H(p,q)-H0 = -0.0050229403669362, L(p,q)-L0 = -0.0009749294178648
t = 43.3000, H(p,q)-H0 = -0.0050226502207049, L(p,q)-L0 = -0.0009762912971842
t = 43.4000, H(p,q)-H0 = -0.0050283403460893, L(p,q)-L0 = -0.0009805239645397
t = 43.5000, H(p,q)-H0 = -0.0050331284324954, L(p,q)-L0 = -0.0009938449411351
t = 43.6000, H(p,q)-H0 = -0.0050709025206879, L(p,q)-L0 = -0.0010292794028619
t = 43.7000, H(p,q)-H0 = -0.0054318832955049, L(p,q)-L0 = -0.0010876409457482
t = 43.8000, H(p,q)-H0 = -0.0057371204589447, L(p,q)-L0 = -0.0011215317621289
t = 43.9000, H(p,q)-H0 = -0.0057497089987111, L(p,q)-L0 = -0.0011226480931769
t = 44.0000, H(p,q)-H0 = -0.0057934322107638, L(p,q)-L0 = -0.0011288131162329
t = 44.1000, H(p,q)-H0 = -0.0058082004992484, L(p,q)-L0 = -0.0011307407430252
t = 44.2000, H(p,q)-H0 = -0.0058143299279987, L(p,q)-L0 = -0.0011313969680044
t = 44.3000, H(p,q)-H0 = -0.0058172168871219, L(p,q)-L0 = -0.0011316468330285
t = 44.4000, H(p,q)-H0 = -0.0058186857628013, L(p,q)-L0 = -0.0011317528925029
t = 44.5000, H(p,q)-H0 = -0.0058194767097800, L(p,q)-L0 = -0.0011318024722731
t = 44.6000, H(p,q)-H0 = -0.0058199231760993, L(p,q)-L0 = -0.0011318276607565
t = 44.7000, H(p,q)-H0 = -0.0058201857870415, L(p,q)-L0 = -0.0011318414026297
t = 44.8000, H(p,q)-H0 = -0.0058203459956877, L(p,q)-L0 = -0.0011318493724733
t = 44.9000, H(p,q)-H0 = -0.0058204469594461, L(p,q)-L0 = -0.0011318542455230
t = 45.0000, H(p,q)-H0 = -0.0058205124566160, L(p,q)-L0 = -0.0011318573654847
t = 45.1000, H(p,q)-H0 = -0.0058205560590923, L(p,q)-L0 = -0.0011318594456199
t = 45.2000, H(p,q)-H0 = -0.0058205857652835, L(p,q)-L0 = -0.0011318608833193
t = 45.3000, H(p,q)-H0 = -0.0058206064279326, L(p,q)-L0 = -0.0011318619096317
t = 45.4000, H(p,q)-H0 = -0.0058206210700082, L(p,q)-L0 = -0.0011318626640651
t = 45.5000, H(p,q)-H0 = -0.0058206316203492, L(p,q)-L0 = -0.0011318632337425
t = 45.6000, H(p,q)-H0 = -0.0058206393367858, L(p,q)-L0 = -0.0011318636747448
t = 45.7000, H(p,q)-H0 = -0.0058206450559579, L(p,q)-L0 = -0.0011318640241778
t = 45.8000, H(p,q)-H0 = -0.0058206493443911, L(p,q)-L0 = -0.0011318643072169
t = 45.9000, H(p,q)-H0 = -0.0058206525918998, L(p,q)-L0 = -0.0011318645413481
t = 46.0000, H(p,q)-H0 = -0.0058206550705058, L(p,q)-L0 = -0.0011318647389886
t = 46.1000, H(p,q)-H0 = -0.0058206569722915, L(p,q)-L0 = -0.0011318649091501
t = 46.2000, H(p,q)-H0 = -0.0058206584341152, L(p,q)-L0 = -0.0011318650585159
t = 46.3000, H(p,q)-H0 = -0.0058206595539725, L(p,q)-L0 = -0.0011318651921591
t = 46.4000, H(p,q)-H0 = -0.0058206604019360, L(p,q)-L0 = -0.0011318653140299
t = 46.5000, H(p,q)-H0 = -0.0058206610275047, L(p,q)-L0 = -0.0011318654272955
t = 46.6000, H(p,q)-H0 = -0.0058206614645095, L(p,q)-L0 = -0.0011318655345860
t = 46.7000, H(p,q)-H0 = -0.0058206617343021, L(p,q)-L0 = -0.0011318656381772
t = 46.8000, H(p,q)-H0 = -0.0058206618476738, L(p,q)-L0 = -0.0011318657401382
t = 46.9000, H(p,q)-H0 = -0.0058206618057600, L(p,q)-L0 = -0.0011318658424541
t = 47.0000, H(p,q)-H0 = -0.0058206616000502, L(p,q)-L0 = -0.0011318659471427
t = 47.1000, H(p,q)-H0 = -0.0058206612115000, L(p,q)-L0 = -0.0011318660563755
t = 47.2000, H(p,q)-H0 = -0.0058206606086190, L(p,q)-L0 = -0.0011318661726155
t = 47.3000, H(p,q)-H0 = -0.0058206597442708, L(p,q)-L0 = -0.0011318662987865
t = 47.4000, H(p,q)-H0 = -0.0058206585507228, L(p,q)-L0 = -0.0011318664384982
t = 47.5000, H(p,q)-H0 = -0.0058206569321985, L(p,q)-L0 = -0.0011318665963569
t = 47.6000, H(p,q)-H0 = -0.0058206547537494, L(p,q)-L0 = -0.0011318667784058
t = 47.7000, H(p,q)-H0 = -0.0058206518245656, L(p,q)-L0 = -0.0011318669927772
t = 47.8000, H(p,q)-H0 = -0.0058206478727060, L(p,q)-L0 = -0.0011318672506705
t = 47.9000, H(p,q)-H0 = -0.0058206425063481, L(p,q)-L0 = -0.0011318675678629
t = 48.0000, H(p,q)-H0 = -0.0058206351534674, L(p,q)-L0 = -0.0011318679670966
t = 48.1000, H(p,q)-H0 = -0.0058206249663622, L(p,q)-L0 = -0.0011318684819501
t = 48.2000, H(p,q)-H0 = -0.0058206106678044, L(p,q)-L0 = -0.0011318691632873
t = 48.3000, H(p,q)-H0 = -0.0058205902983943, L(p,q)-L0 = -0.0011318700903342
t = 48.4000, H(p,q)-H0 = -0.0058205607934987, L(p,q)-L0 = -0.0011318713903341
t = 48.5000, H(p,q)-H0 = -0.0058205172608594, L(p,q)-L0 = -0.0011318732747279
t = 48.6000, H(p,q)-H0 = -0.0058204517242235, L(p,q)-L0 = -0.0011318761085131
t = 48.7000, H(p,q)-H0 = -0.0058203509052255, L(p,q)-L0 = -0.0011318805493998
t = 48.8000, H(p,q)-H0 = -0.0058201922792199, L(p,q)-L0 = -0.0011318878416345
t = 48.9000, H(p,q)-H0 = -0.0058199371377256, L(p,q)-L0 = -0.0011319004731334
t = 49.0000, H(p,q)-H0 = -0.0058195190461326, L(p,q)-L0 = -0.0011319237434934
t = 49.1000, H(p,q)-H0 = -0.0058188281028627, L(p,q)-L0 = -0.0011319697872911
t = 49.2000, H(p,q)-H0 = -0.0058177064216066, L(p,q)-L0 = -0.0011320687600078
t = 49.3000, H(p,q)-H0 = -0.0058160411841781, L(p,q)-L0 = -0.0011323027158024
t = 49.4000, H(p,q)-H0 = -0.0058142893002238, L(p,q)-L0 = -0.0011329170786468
t = 49.5000, H(p,q)-H0 = -0.0058150481164643, L(p,q)-L0 = -0.0011347093960148
t = 49.6000, H(p,q)-H0 = -0.0058222285575142, L(p,q)-L0 = -0.0011403508220538
t = 49.7000, H(p,q)-H0 = -0.0058241325175381, L(p,q)-L0 = -0.0011577519966036
t = 49.8000, H(p,q)-H0 = -0.0059136994106861, L(p,q)-L0 = -0.0012002219445524
t = 49.9000, H(p,q)-H0 = -0.0063434150870048, L(p,q)-L0 = -0.0012592860373102
t = 50.0000, H(p,q)-H0 = -0.0065347885794942, L(p,q)-L0 = -0.0012798403538276
t = 50.1000, H(p,q)-H0 = -0.0065546750922132, L(p,q)-L0 = -0.0012819120894538
t = 50.2000, H(p,q)-H0 = -0.0065874578915532, L(p,q)-L0 = -0.0012865287483356
t = 50.3000, H(p,q)-H0 = -0.0065991756921480, L(p,q)-L0 = -0.0012879954078655
t = 50.4000, H(p,q)-H0 = -0.0066042271391532, L(p,q)-L0 = -0.0012885085153759
t = 50.5000, H(p,q)-H0 = -0.0066066592227889, L(p,q)-L0 = -0.0012887094378090
t = 50.6000, H(p,q)-H0 = -0.0066079155842371, L(p,q)-L0 = -0.0012887969125107
t = 50.7000, H(p,q)-H0 = -0.0066086004525748, L(p,q)-L0 = -0.0012888387144001
t = 50.8000, H(p,q)-H0 = -0.0066089911690477, L(p,q)-L0 = -0.0012888603563264
t = 50.9000, H(p,q)-H0 = -0.0066092231569694, L(p,q)-L0 = -0.0012888723564067
t = 51.0000, H(p,q)-H0 = -0.0066093658711800, L(p,q)-L0 = -0.0012888794143149
t = 51.1000, H(p,q)-H0 = -0.0066094564820851, L(p,q)-L0 = -0.0012888837828469
t = 51.2000, H(p,q)-H0 = -0.0066095156549980, L(p,q)-L0 = -0.0012888866100695
t = 51.3000, H(p,q)-H0 = -0.0066095552819064, L(p,q)-L0 = -0.0012888885131881
t = 51.4000, H(p,q)-H0 = -0.0066095824234229, L(p,q)-L0 = -0.0012888898399438
t = 51.5000, H(p,q)-H0 = -0.0066096013922989, L(p,q)-L0 = -0.0012888907945314
t = 51.6000, H(p,q)-H0 = -0.0066096148916256, L(p,q)-L0 = -0.0012888915013389
t = 51.7000, H(p,q)-H0 = -0.0066096246557593, L(p,q)-L0 = -0.0012888920386659
t = 51.8000, H(p,q)-H0 = -0.0066096318214277, L(p,q)-L0 = -0.0012888924572783
t = 51.9000, H(p,q)-H0 = -0.0066096371481736, L(p,q)-L0 = -0.0012888927909871
t = 52.0000, H(p,q)-H0 = -0.0066096411524224, L(p,q)-L0 = -0.0012888930628742
t = 52.1000, H(p,q)-H0 = -0.0066096441907917, L(p,q)-L0 = -0.0012888932890647
t = 52.2000, H(p,q)-H0 = -0.0066096465128904, L(p,q)-L0 = -0.0012888934810753
t = 52.3000, H(p,q)-H0 = -0.0066096482953797, L(p,q)-L0 = -0.0012888936473121
t = 52.4000, H(p,q)-H0 = -0.0066096496642913, L(p,q)-L0 = -0.0012888937940477
t = 52.5000, H(p,q)-H0 = -0.0066096507098400, L(p,q)-L0 = -0.0012888939260762
t = 52.6000, H(p,q)-H0 = -0.0066096514963420, L(p,q)-L0 = -0.0012888940471600
t = 52.7000, H(p,q)-H0 = -0.0066096520688672, L(p,q)-L0 = -0.0012888941603451
t = 52.8000, H(p,q)-H0 = -0.0066096524576551, L(p,q)-L0 = -0.0012888942681910
t = 52.9000, H(p,q)-H0 = -0.0066096526809337, L(p,q)-L0 = -0.0012888943729444
t = 53.0000, H(p,q)-H0 = -0.0066096527465372, L(p,q)-L0 = -0.0012888944766810
t = 53.1000, H(p,q)-H0 = -0.0066096526525365, L(p,q)-L0 = -0.0012888945814292
t = 53.2000, H(p,q)-H0 = -0.0066096523869617, L(p,q)-L0 = -0.0012888946892897
t = 53.3000, H(p,q)-H0 = -0.0066096519265759, L(p,q)-L0 = -0.0012888948025636
t = 53.4000, H(p,q)-H0 = -0.0066096512345324, L(p,q)-L0 = -0.0012888949239023
t = 53.5000, H(p,q)-H0 = -0.0066096502565770, L(p,q)-L0 = -0.0012888950564980
t = 53.6000, H(p,q)-H0 = -0.0066096489152456, L(p,q)-L0 = -0.0012888952043394
t = 53.7000, H(p,q)-H0 = -0.0066096471011606, L(p,q)-L0 = -0.0012888953725680
t = 53.8000, H(p,q)-H0 = -0.0066096446600086, L(p,q)-L0 = -0.0012888955679944
t = 53.9000, H(p,q)-H0 = -0.0066096413729405, L(p,q)-L0 = -0.0012888957998609
t = 54.0000, H(p,q)-H0 = -0.0066096369267550, L(p,q)-L0 = -0.0012888960810047
t = 54.1000, H(p,q)-H0 = -0.0066096308679107, L(p,q)-L0 = -0.0012888964296658
t = 54.2000, H(p,q)-H0 = -0.0066096225304835, L(p,q)-L0 = -0.0012888968723725
t = 54.3000, H(p,q)-H0 = -0.0066096109213525, L(p,q)-L0 = -0.0012888974486692
t = 54.4000, H(p,q)-H0 = -0.0066095945338401, L(p,q)-L0 = -0.0012888982190820
t = 54.5000, H(p,q)-H0 = -0.0066095710393603, L(p,q)-L0 = -0.0012888992789692
t = 54.6000, H(p,q)-H0 = -0.0066095367671244, L(p,q)-L0 = -0.0012889007834390
t = 54.7000, H(p,q)-H0 = -0.0066094858091885, L(p,q)-L0 = -0.0012889029939144
t = 54.8000, H(p,q)-H0 = -0.0066094084540587, L(p,q)-L0 = -0.0012889063689402
t = 54.9000, H(p,q)-H0 = -0.0066092884102232, L(p,q)-L0 = -0.0012889117498753
t = 55.0000, H(p,q)-H0 = -0.0066090978760566, L(p,q)-L0 = -0.0012889207615009
t = 55.1000, H(p,q)-H0 = -0.0066087889894710, L(p,q)-L0 = -0.0012889367299387
t = 55.2000, H(p,q)-H0 = -0.0066082802902981, L(p,q)-L0 = -0.0012889669333794
